timePeriod/start/__text,readingQuality/__text,value/__text
1693598400,ACTUAL,0.05
1693600200,ACTUAL,0.05
1693602000,ACTUAL,0.06
1693603800,ACTUAL,0.04
1693605600,ACTUAL,0.06
1693607400,ACTUAL,0.04
1693609200,ACTUAL,0.07
1693611000,ACTUAL,0.03
1693612800,ACTUAL,0.07
1693614600,ACTUAL,0.03
1693616400,ACTUAL,0.07
1693618200,ACTUAL,0.03
1693620000,ACTUAL,0.06
1693621800,ACTUAL,0.04
1693623600,ACTUAL,0.06
1693625400,ACTUAL,0.04
1693627200,ACTUAL,0.05
1693629000,ACTUAL,0.05
1693630800,ACTUAL,0.05
1693632600,ACTUAL,0.37
1693634400,ACTUAL,0.49
1693636200,ACTUAL,0.36
1693638000,ACTUAL,0.18
1693639800,ACTUAL,0.18
1693641600,ACTUAL,0.14
1693643400,ACTUAL,0.07
1693645200,ACTUAL,0.12
1693647000,ACTUAL,0.14
1693648800,ACTUAL,0.04
1693650600,ACTUAL,0.12
1693652400,ACTUAL,0.07
1693654200,ACTUAL,0.06
1693656000,ACTUAL,0.03
1693657800,ACTUAL,0.07
1693659600,ACTUAL,0.03
1693661400,ACTUAL,0.06
1693663200,ACTUAL,0.03
1693665000,ACTUAL,0.06
1693666800,ACTUAL,0.04
1693668600,ACTUAL,0.05
1693670400,ACTUAL,0.04
1693672200,ACTUAL,0.05
1693674000,ACTUAL,0.05
1693675800,ACTUAL,0.04
1693677600,ACTUAL,0.05
1693679400,ACTUAL,0.04
1693681200,ACTUAL,0.04
1693683000,ACTUAL,0.02
1693684800,ACTUAL,0.74
1693686600,ACTUAL,0.12
1693688400,ACTUAL,0.05
1693690200,ACTUAL,0.01
1693692000,ACTUAL,0.06
1693693800,ACTUAL,0.01
1693695600,ACTUAL,0.05
1693697400,ACTUAL,0.02
1693699200,ACTUAL,0.04
1693701000,ACTUAL,0.03
1693702800,ACTUAL,0.03
1693704600,ACTUAL,0.05
1693706400,ACTUAL,0.04
1693708200,ACTUAL,0.06
1693710000,ACTUAL,0.04
1693711800,ACTUAL,0.06
1693713600,ACTUAL,0.03
1693715400,ACTUAL,0.07
1693717200,ACTUAL,0.03
1693719000,ACTUAL,0.39
1693720800,ACTUAL,0.49
1693722600,ACTUAL,0.37
1693724400,ACTUAL,0.19
1693726200,ACTUAL,0.18
1693728000,ACTUAL,0.15
1693729800,ACTUAL,0.05
1693731600,ACTUAL,0.15
1693733400,ACTUAL,0.05
1693735200,ACTUAL,0.16
1693737000,ACTUAL,0.03
1693738800,ACTUAL,0.16
1693740600,ACTUAL,0.03
1693742400,ACTUAL,0.07
1693744200,ACTUAL,0.03
1693746000,ACTUAL,0.06
1693747800,ACTUAL,0.03
1693749600,ACTUAL,0.07
1693751400,ACTUAL,0.03
1693753200,ACTUAL,0.06
1693755000,ACTUAL,0.02
1693756800,ACTUAL,0.04
1693758600,ACTUAL,0.03
1693760400,ACTUAL,0.03
1693762200,ACTUAL,0.03
1693764000,ACTUAL,0.03
1693765800,ACTUAL,0.04
1693767600,ACTUAL,0.02
1693769400,ACTUAL,0.04
1693771200,ACTUAL,0.02
1693773000,ACTUAL,0.06
1693774800,ACTUAL,0.01
1693776600,ACTUAL,0.05
1693778400,ACTUAL,0.02
1693780200,ACTUAL,0.04
1693782000,ACTUAL,0.03
1693783800,ACTUAL,0.03
1693785600,ACTUAL,0.04
1693787400,ACTUAL,0.02
1693789200,ACTUAL,0.05
1693791000,ACTUAL,0.01
1693792800,ACTUAL,0.37
1693794600,ACTUAL,0.53
1693796400,ACTUAL,0.05
1693798200,ACTUAL,0.02
1693800000,ACTUAL,0.04
1693801800,ACTUAL,0.03
1693803600,ACTUAL,0.03
1693805400,ACTUAL,0.04
1693807200,ACTUAL,0.02
1693809000,ACTUAL,0.05
1693810800,ACTUAL,0.01
1693812600,ACTUAL,0.06
1693814400,ACTUAL,0.02
1693816200,ACTUAL,0.06
1693818000,ACTUAL,0.04
1693819800,ACTUAL,0.05
1693821600,ACTUAL,0.05
1693823400,ACTUAL,0.04
1693825200,ACTUAL,0.06
1693827000,ACTUAL,0.03
1693828800,ACTUAL,0.07
1693830600,ACTUAL,0.03
1693832400,ACTUAL,0.07
1693834200,ACTUAL,0.04
1693836000,ACTUAL,0.05
1693837800,ACTUAL,0.05
1693839600,ACTUAL,0.04
1693841400,ACTUAL,0.05
1693843200,ACTUAL,0.02
1693845000,ACTUAL,0.06
1693846800,ACTUAL,0.01
1693848600,ACTUAL,0.06
1693850400,ACTUAL,0.02
1693852200,ACTUAL,0.04
1693854000,ACTUAL,0.03
1693855800,ACTUAL,0.03
1693857600,ACTUAL,0.04
1693859400,ACTUAL,0.02
1693861200,ACTUAL,0.06
1693863000,ACTUAL,0.01
1693864800,ACTUAL,0.25
1693866600,ACTUAL,0.02
1693868400,ACTUAL,0.08
1693870200,ACTUAL,0.15
1693872000,ACTUAL,0.03
1693873800,ACTUAL,0.04
1693875600,ACTUAL,0.02
1693877400,ACTUAL,0.06
1693879200,ACTUAL,0.01
1693881000,ACTUAL,0.05
1693882800,ACTUAL,0.02
1693884600,ACTUAL,0.04
1693886400,ACTUAL,0.04
1693888200,ACTUAL,0.02
1693890000,ACTUAL,0.05
1693891800,ACTUAL,0.01
1693893600,ACTUAL,0.06
1693895400,ACTUAL,0.02
1693897200,ACTUAL,0.04
1693899000,ACTUAL,0.03
1693900800,ACTUAL,0.03
1693902600,ACTUAL,0.04
1693904400,ACTUAL,0.02
1693906200,ACTUAL,0.06
1693908000,ACTUAL,0.01
1693909800,ACTUAL,0.05
1693911600,ACTUAL,0.03
1693913400,ACTUAL,0.84
1693915200,ACTUAL,0.04
1693917000,ACTUAL,0.02
1693918800,ACTUAL,0.51
1693920600,ACTUAL,1.2
1693922400,ACTUAL,0.81
1693924200,ACTUAL,0.74
1693926000,ACTUAL,0.72
1693927800,ACTUAL,0.1
1693929600,ACTUAL,0.37
1693931400,ACTUAL,0.29
1693933200,ACTUAL,1.07
1693935000,ACTUAL,0.05
1693936800,ACTUAL,0.08
1693938600,ACTUAL,0.09
1693940400,ACTUAL,0.05
1693942200,ACTUAL,0.08
1693944000,ACTUAL,0.05
1693945800,ACTUAL,0.04
1693947600,ACTUAL,0.07
1693949400,ACTUAL,0.05
1693951200,ACTUAL,0.05
1693953000,ACTUAL,0.02
1693954800,ACTUAL,0.07
1693956600,ACTUAL,1.0
1693958400,ACTUAL,0.71
1693960200,ACTUAL,0.73
1693962000,ACTUAL,0.7
1693963800,ACTUAL,0.46
1693965600,ACTUAL,0.13
1693967400,ACTUAL,0.08
1693969200,ACTUAL,0.05
1693971000,ACTUAL,0.09
1693972800,ACTUAL,0.05
1693974600,ACTUAL,0.06
1693976400,ACTUAL,0.07
1693978200,ACTUAL,0.42
1693980000,ACTUAL,0.61
1693981800,ACTUAL,0.57
1693983600,ACTUAL,0.38
1693985400,ACTUAL,0.35
1693987200,ACTUAL,0.21
1693989000,ACTUAL,0.83
1693990800,ACTUAL,0.27
1693992600,ACTUAL,0.29
1693994400,ACTUAL,0.28
1693996200,ACTUAL,0.26
1693998000,ACTUAL,0.95
1693999800,ACTUAL,0.09
1694001600,ACTUAL,0.11
1694003400,ACTUAL,0.11
1694005200,ACTUAL,1.48
1694007000,ACTUAL,0.07
1694008800,ACTUAL,0.04
1694010600,ACTUAL,0.05
1694012400,ACTUAL,0.07
1694014200,ACTUAL,0.03
1694016000,ACTUAL,0.06
1694017800,ACTUAL,0.04
1694019600,ACTUAL,0.04
1694021400,ACTUAL,0.07
1694023200,ACTUAL,0.02
1694025000,ACTUAL,0.06
1694026800,ACTUAL,0.05
1694028600,ACTUAL,0.04
1694030400,ACTUAL,0.07
1694032200,ACTUAL,0.02
1694034000,ACTUAL,0.06
1694035800,ACTUAL,0.41
1694037600,ACTUAL,1.24
1694039400,ACTUAL,1.16
1694041200,ACTUAL,0.71
1694043000,ACTUAL,1.75
1694044800,ACTUAL,1.06
1694046600,ACTUAL,0.69
1694048400,ACTUAL,0.49
1694050200,ACTUAL,0.2
1694052000,ACTUAL,0.24
1694053800,ACTUAL,0.62
1694055600,ACTUAL,0.11
1694057400,ACTUAL,0.09
1694059200,ACTUAL,0.05
1694061000,ACTUAL,0.09
1694062800,ACTUAL,0.08
1694064600,ACTUAL,0.43
1694066400,ACTUAL,0.63
1694068200,ACTUAL,0.33
1694070000,ACTUAL,0.34
1694071800,ACTUAL,0.28
1694073600,ACTUAL,0.13
1694075400,ACTUAL,0.23
1694077200,ACTUAL,0.24
1694079000,ACTUAL,0.31
1694080800,ACTUAL,0.31
1694082600,ACTUAL,0.22
1694084400,ACTUAL,0.56
1694086200,ACTUAL,0.81
1694088000,ACTUAL,0.11
1694089800,ACTUAL,0.09
1694091600,ACTUAL,0.06
1694093400,ACTUAL,0.03
1694095200,ACTUAL,0.07
1694097000,ACTUAL,0.02
1694098800,ACTUAL,0.06
1694100600,ACTUAL,0.04
1694102400,ACTUAL,0.04
1694104200,ACTUAL,0.05
1694106000,ACTUAL,0.03
1694107800,ACTUAL,0.06
1694109600,ACTUAL,0.07
1694111400,ACTUAL,0.65
1694113200,ACTUAL,0.03
1694115000,ACTUAL,0.05
1694116800,ACTUAL,0.04
1694118600,ACTUAL,0.04
1694120400,ACTUAL,0.05
1694122200,ACTUAL,0.28
1694124000,ACTUAL,0.69
1694125800,ACTUAL,0.65
1694127600,ACTUAL,0.67
1694129400,ACTUAL,0.71
1694131200,ACTUAL,0.59
1694133000,ACTUAL,0.44
1694134800,ACTUAL,0.99
1694136600,ACTUAL,0.26
1694138400,ACTUAL,0.05
1694140200,ACTUAL,0.07
1694142000,ACTUAL,0.06
1694143800,ACTUAL,0.05
1694145600,ACTUAL,0.07
1694147400,ACTUAL,0.04
1694149200,ACTUAL,0.09
1694151000,ACTUAL,0.41
1694152800,ACTUAL,0.32
1694154600,ACTUAL,0.18
1694156400,ACTUAL,0.21
1694158200,ACTUAL,0.21
1694160000,ACTUAL,0.18
1694161800,ACTUAL,0.22
1694163600,ACTUAL,0.04
1694165400,ACTUAL,0.21
1694167200,ACTUAL,0.26
1694169000,ACTUAL,0.24
1694170800,ACTUAL,0.26
1694172600,ACTUAL,0.08
1694174400,ACTUAL,1.07
1694176200,ACTUAL,0.08
1694178000,ACTUAL,0.04
1694179800,ACTUAL,0.39
1694181600,ACTUAL,0.79
1694183400,ACTUAL,1.14
1694185200,ACTUAL,0.48
1694187000,ACTUAL,0.82
1694188800,ACTUAL,0.74
1694190600,ACTUAL,0.11
1694192400,ACTUAL,0.11
1694194200,ACTUAL,0.09
1694196000,ACTUAL,0.6
1694197800,ACTUAL,0.27
1694199600,ACTUAL,0.06
1694201400,ACTUAL,0.09
1694203200,ACTUAL,0.07
1694205000,ACTUAL,0.26
1694206800,ACTUAL,1.19
1694208600,ACTUAL,0.35
1694210400,ACTUAL,0.14
1694212200,ACTUAL,0.05
1694214000,ACTUAL,0.06
1694215800,ACTUAL,0.04
1694217600,ACTUAL,1.08
1694219400,ACTUAL,1.78
1694221200,ACTUAL,1.28
1694223000,ACTUAL,1.33
1694224800,ACTUAL,0.08
1694226600,ACTUAL,0.07
1694228400,ACTUAL,0.05
1694230200,ACTUAL,0.06
1694232000,ACTUAL,0.06
1694233800,ACTUAL,0.05
1694235600,ACTUAL,0.07
1694237400,ACTUAL,0.4
1694239200,ACTUAL,0.57
1694241000,ACTUAL,0.53
1694242800,ACTUAL,0.39
1694244600,ACTUAL,0.25
1694246400,ACTUAL,0.3
1694248200,ACTUAL,0.16
1694250000,ACTUAL,0.19
1694251800,ACTUAL,0.09
1694253600,ACTUAL,0.21
1694255400,ACTUAL,0.18
1694257200,ACTUAL,0.19
1694259000,ACTUAL,0.06
1694260800,ACTUAL,0.07
1694262600,ACTUAL,0.07
1694264400,ACTUAL,0.07
1694266200,ACTUAL,0.09
1694268000,ACTUAL,0.85
1694269800,ACTUAL,0.14
1694271600,ACTUAL,0.19
1694273400,ACTUAL,0.45
1694275200,ACTUAL,0.59
1694277000,ACTUAL,0.32
1694278800,ACTUAL,0.11
1694280600,ACTUAL,0.59
1694282400,ACTUAL,0.7
1694284200,ACTUAL,0.13
1694286000,ACTUAL,0.13
1694287800,ACTUAL,0.16
1694289600,ACTUAL,0.08
1694291400,ACTUAL,0.04
1694293200,ACTUAL,0.07
1694295000,ACTUAL,0.09
1694296800,ACTUAL,0.1
1694298600,ACTUAL,0.59
1694300400,ACTUAL,1.36
1694302200,ACTUAL,1.18
1694304000,ACTUAL,0.59
1694305800,ACTUAL,0.44
1694307600,ACTUAL,0.28
1694309400,ACTUAL,0.16
1694311200,ACTUAL,0.74
1694313000,ACTUAL,0.07
1694314800,ACTUAL,0.06
1694316600,ACTUAL,0.1
1694318400,ACTUAL,0.06
1694320200,ACTUAL,0.1
1694322000,ACTUAL,0.06
1694323800,ACTUAL,0.42
1694325600,ACTUAL,0.41
1694327400,ACTUAL,0.24
1694329200,ACTUAL,0.23
1694331000,ACTUAL,0.19
1694332800,ACTUAL,0.22
1694334600,ACTUAL,0.17
1694336400,ACTUAL,0.14
1694338200,ACTUAL,0.12
1694340000,ACTUAL,0.21
1694341800,ACTUAL,0.06
1694343600,ACTUAL,0.19
1694345400,ACTUAL,0.06
1694347200,ACTUAL,0.73
1694349000,ACTUAL,0.14
1694350800,ACTUAL,0.11
1694352600,ACTUAL,0.12
1694354400,ACTUAL,0.1
1694356200,ACTUAL,0.66
1694358000,ACTUAL,0.08
1694359800,ACTUAL,0.04
1694361600,ACTUAL,0.09
1694363400,ACTUAL,0.68
1694365200,ACTUAL,0.09
1694367000,ACTUAL,0.07
1694368800,ACTUAL,0.04
1694370600,ACTUAL,0.1
1694372400,ACTUAL,0.1
1694374200,ACTUAL,0.08
1694376000,ACTUAL,0.07
1694377800,ACTUAL,0.09
1694379600,ACTUAL,0.07
1694381400,ACTUAL,0.1
1694383200,ACTUAL,0.62
1694385000,ACTUAL,1.49
1694386800,ACTUAL,1.81
1694388600,ACTUAL,1.36
1694390400,ACTUAL,0.82
1694392200,ACTUAL,0.67
1694394000,ACTUAL,0.95
1694395800,ACTUAL,0.72
1694397600,ACTUAL,1.05
1694399400,ACTUAL,0.45
1694401200,ACTUAL,0.22
1694403000,ACTUAL,0.18
1694404800,ACTUAL,0.47
1694406600,ACTUAL,0.16
1694408400,ACTUAL,0.09
1694410200,ACTUAL,0.08
1694412000,ACTUAL,0.06
1694413800,ACTUAL,0.1
1694415600,ACTUAL,0.07
1694417400,ACTUAL,0.07
1694419200,ACTUAL,0.09
1694421000,ACTUAL,0.05
1694422800,ACTUAL,0.09
1694424600,ACTUAL,0.07
1694426400,ACTUAL,0.08
1694428200,ACTUAL,0.18
1694430000,ACTUAL,0.09
1694431800,ACTUAL,0.12
1694433600,ACTUAL,0.12
1694435400,ACTUAL,0.72
1694437200,ACTUAL,0.09
1694439000,ACTUAL,0.54
1694440800,ACTUAL,0.64
1694442600,ACTUAL,0.29
1694444400,ACTUAL,0.12
1694446200,ACTUAL,0.06
1694448000,ACTUAL,0.02
1694449800,ACTUAL,0.07
1694451600,ACTUAL,0.04
1694453400,ACTUAL,0.04
1694455200,ACTUAL,0.07
1694457000,ACTUAL,0.02
1694458800,ACTUAL,0.06
1694460600,ACTUAL,0.05
1694462400,ACTUAL,0.03
1694464200,ACTUAL,0.07
1694466000,ACTUAL,0.03
1694467800,ACTUAL,1.14
1694469600,ACTUAL,0.67
1694471400,ACTUAL,0.83
1694473200,ACTUAL,1.64
1694475000,ACTUAL,0.69
1694476800,ACTUAL,0.63
1694478600,ACTUAL,0.66
1694480400,ACTUAL,0.44
1694482200,ACTUAL,1.03
1694484000,ACTUAL,0.52
1694485800,ACTUAL,0.3
1694487600,ACTUAL,0.28
1694489400,ACTUAL,0.1
1694491200,ACTUAL,0.06
1694493000,ACTUAL,0.09
1694494800,ACTUAL,0.09
1694496600,ACTUAL,0.06
1694498400,ACTUAL,0.11
1694500200,ACTUAL,0.07
1694502000,ACTUAL,0.08
1694503800,ACTUAL,0.09
1694505600,ACTUAL,0.06
1694507400,ACTUAL,0.1
1694509200,ACTUAL,0.1
1694511000,ACTUAL,0.68
1694512800,ACTUAL,0.16
1694514600,ACTUAL,0.33
1694516400,ACTUAL,0.1
1694518200,ACTUAL,0.1
1694520000,ACTUAL,0.09
1694521800,ACTUAL,0.05
1694523600,ACTUAL,0.59
1694525400,ACTUAL,0.06
1694527200,ACTUAL,0.06
1694529000,ACTUAL,0.08
1694530800,ACTUAL,0.04
1694532600,ACTUAL,0.08
1694534400,ACTUAL,0.04
1694536200,ACTUAL,0.05
1694538000,ACTUAL,0.05
1694539800,ACTUAL,0.02
1694541600,ACTUAL,0.07
1694543400,ACTUAL,0.02
1694545200,ACTUAL,0.05
1694547000,ACTUAL,0.04
1694548800,ACTUAL,0.03
1694550600,ACTUAL,0.06
1694552400,ACTUAL,0.02
1694554200,ACTUAL,0.06
1694556000,ACTUAL,0.03
1694557800,ACTUAL,0.05
1694559600,ACTUAL,0.05
1694561400,ACTUAL,0.02
1694563200,ACTUAL,0.34
1694565000,ACTUAL,0.6
1694566800,ACTUAL,0.6
1694568600,ACTUAL,0.48
1694570400,ACTUAL,0.59
1694572200,ACTUAL,0.1
1694574000,ACTUAL,0.05
1694575800,ACTUAL,0.08
1694577600,ACTUAL,0.06
1694579400,ACTUAL,0.06
1694581200,ACTUAL,0.08
1694583000,ACTUAL,0.4
1694584800,ACTUAL,0.57
1694586600,ACTUAL,0.41
1694588400,ACTUAL,0.26
1694590200,ACTUAL,0.24
1694592000,ACTUAL,0.2
1694593800,ACTUAL,0.23
1694595600,ACTUAL,0.2
1694597400,ACTUAL,0.53
1694599200,ACTUAL,0.74
1694601000,ACTUAL,0.24
1694602800,ACTUAL,0.34
1694604600,ACTUAL,0.47
1694606400,ACTUAL,0.39
1694608200,ACTUAL,0.41
1694610000,ACTUAL,0.22
1694611800,ACTUAL,0.07
1694613600,ACTUAL,0.06
1694615400,ACTUAL,0.08
1694617200,ACTUAL,0.04
1694619000,ACTUAL,0.08
1694620800,ACTUAL,0.06
1694622600,ACTUAL,0.06
1694624400,ACTUAL,0.08
1694626200,ACTUAL,0.04
1694628000,ACTUAL,0.09
1694629800,ACTUAL,0.05
1694631600,ACTUAL,0.07
1694633400,ACTUAL,0.06
1694635200,ACTUAL,0.42
1694637000,ACTUAL,0.96
1694638800,ACTUAL,0.52
1694640600,ACTUAL,0.73
1694642400,ACTUAL,1.56
1694644200,ACTUAL,0.63
1694646000,ACTUAL,0.41
1694647800,ACTUAL,0.22
1694649600,ACTUAL,0.31
1694651400,ACTUAL,0.24
1694653200,ACTUAL,0.29
1694655000,ACTUAL,1.24
1694656800,ACTUAL,0.56
1694658600,ACTUAL,0.4
1694660400,ACTUAL,0.28
1694662200,ACTUAL,0.08
1694664000,ACTUAL,0.08
1694665800,ACTUAL,0.05
1694667600,ACTUAL,0.09
1694669400,ACTUAL,0.43
1694671200,ACTUAL,0.54
1694673000,ACTUAL,0.33
1694674800,ACTUAL,0.73
1694676600,ACTUAL,0.23
1694678400,ACTUAL,0.14
1694680200,ACTUAL,0.12
1694682000,ACTUAL,0.3
1694683800,ACTUAL,0.25
1694685600,ACTUAL,0.24
1694687400,ACTUAL,0.42
1694689200,ACTUAL,0.66
1694691000,ACTUAL,0.78
1694692800,ACTUAL,0.1
1694694600,ACTUAL,0.34
1694696400,ACTUAL,0.42
1694698200,ACTUAL,0.14
1694700000,ACTUAL,0.13
1694701800,ACTUAL,0.1
1694703600,ACTUAL,0.1
1694705400,ACTUAL,0.09
1694707200,ACTUAL,0.24
1694709000,ACTUAL,0.1
1694710800,ACTUAL,0.09
1694712600,ACTUAL,0.32
1694714400,ACTUAL,1.36
1694716200,ACTUAL,0.46
1694718000,ACTUAL,0.38
1694719800,ACTUAL,0.39
1694721600,ACTUAL,0.42
1694723400,ACTUAL,0.36
1694725200,ACTUAL,0.41
1694727000,ACTUAL,0.46
1694728800,ACTUAL,0.45
1694730600,ACTUAL,0.33
1694732400,ACTUAL,1.12
1694734200,ACTUAL,1.78
1694736000,ACTUAL,1.44
1694737800,ACTUAL,1.03
1694739600,ACTUAL,1.13
1694741400,ACTUAL,0.1
1694743200,ACTUAL,0.08
1694745000,ACTUAL,0.07
1694746800,ACTUAL,0.1
1694748600,ACTUAL,0.07
1694750400,ACTUAL,0.08
1694752200,ACTUAL,0.11
1694754000,ACTUAL,0.06
1694755800,ACTUAL,0.41
1694757600,ACTUAL,0.35
1694759400,ACTUAL,0.15
1694761200,ACTUAL,0.2
1694763000,ACTUAL,0.22
1694764800,ACTUAL,0.15
1694766600,ACTUAL,0.14
1694768400,ACTUAL,0.16
1694770200,ACTUAL,0.18
1694772000,ACTUAL,0.28
1694773800,ACTUAL,0.14
1694775600,ACTUAL,0.41
1694777400,ACTUAL,0.73
1694779200,ACTUAL,0.22
1694781000,ACTUAL,0.18
1694782800,ACTUAL,0.13
1694784600,ACTUAL,0.64
1694786400,ACTUAL,0.13
1694788200,ACTUAL,0.11
1694790000,ACTUAL,0.22
1694791800,ACTUAL,0.19
1694793600,ACTUAL,0.16
1694795400,ACTUAL,0.12
1694797200,ACTUAL,0.12
1694799000,ACTUAL,0.09
1694800800,ACTUAL,0.6
1694802600,ACTUAL,0.08
1694804400,ACTUAL,0.08
1694806200,ACTUAL,0.12
1694808000,ACTUAL,0.1
1694809800,ACTUAL,0.09
1694811600,ACTUAL,0.1
1694813400,ACTUAL,0.05
1694815200,ACTUAL,0.08
1694817000,ACTUAL,0.09
1694818800,ACTUAL,0.09
1694820600,ACTUAL,0.08
1694822400,ACTUAL,0.09
1694824200,ACTUAL,0.04
1694826000,ACTUAL,0.08
1694827800,ACTUAL,0.27
1694829600,ACTUAL,1.08
1694831400,ACTUAL,0.55
1694833200,ACTUAL,0.47
1694835000,ACTUAL,0.22
1694836800,ACTUAL,0.24
1694838600,ACTUAL,0.18
1694840400,ACTUAL,0.19
1694842200,ACTUAL,0.2
1694844000,ACTUAL,0.06
1694845800,ACTUAL,0.19
1694847600,ACTUAL,0.07
1694849400,ACTUAL,0.14
1694851200,ACTUAL,0.11
1694853000,ACTUAL,0.06
1694854800,ACTUAL,0.18
1694856600,ACTUAL,0.06
1694858400,ACTUAL,0.09
1694860200,ACTUAL,0.07
1694862000,ACTUAL,0.08
1694863800,ACTUAL,0.23
1694865600,ACTUAL,0.04
1694867400,ACTUAL,0.56
1694869200,ACTUAL,0.43
1694871000,ACTUAL,0.05
1694872800,ACTUAL,0.09
1694874600,ACTUAL,0.71
1694876400,ACTUAL,0.08
1694878200,ACTUAL,0.16
1694880000,ACTUAL,0.17
1694881800,ACTUAL,0.2
1694883600,ACTUAL,0.32
1694885400,ACTUAL,0.1
1694887200,ACTUAL,0.26
1694889000,ACTUAL,0.64
1694890800,ACTUAL,0.29
1694892600,ACTUAL,0.34
1694894400,ACTUAL,1.37
1694896200,ACTUAL,0.69
1694898000,ACTUAL,0.44
1694899800,ACTUAL,0.74
1694901600,ACTUAL,0.32
1694903400,ACTUAL,0.43
1694905200,ACTUAL,0.14
1694907000,ACTUAL,0.18
1694908800,ACTUAL,0.71
1694910600,ACTUAL,0.46
1694912400,ACTUAL,0.47
1694914200,ACTUAL,0.09
1694916000,ACTUAL,0.76
1694917800,ACTUAL,0.11
1694919600,ACTUAL,0.07
1694921400,ACTUAL,0.08
1694923200,ACTUAL,0.1
1694925000,ACTUAL,0.05
1694926800,ACTUAL,0.09
1694928600,ACTUAL,0.41
1694930400,ACTUAL,0.28
1694932200,ACTUAL,0.28
1694934000,ACTUAL,0.08
1694935800,ACTUAL,0.19
1694937600,ACTUAL,0.17
1694939400,ACTUAL,0.06
1694941200,ACTUAL,0.19
1694943000,ACTUAL,0.05
1694944800,ACTUAL,0.19
1694946600,ACTUAL,0.06
1694948400,ACTUAL,0.14
1694950200,ACTUAL,0.11
1694952000,ACTUAL,0.05
1694953800,ACTUAL,0.22
1694955600,ACTUAL,0.18
1694957400,ACTUAL,0.1
1694959200,ACTUAL,0.1
1694961000,ACTUAL,0.68
1694962800,ACTUAL,0.08
1694964600,ACTUAL,0.06
1694966400,ACTUAL,0.64
1694968200,ACTUAL,0.97
1694970000,ACTUAL,0.42
1694971800,ACTUAL,0.29
1694973600,ACTUAL,0.19
1694975400,ACTUAL,0.06
1694977200,ACTUAL,0.81
1694979000,ACTUAL,1.99
1694980800,ACTUAL,1.72
1694982600,ACTUAL,1.04
1694984400,ACTUAL,0.28
1694986200,ACTUAL,0.2
1694988000,ACTUAL,0.18
1694989800,ACTUAL,0.6
1694991600,ACTUAL,0.99
1694993400,ACTUAL,0.61
1694995200,ACTUAL,0.73
1694997000,ACTUAL,0.7
1694998800,ACTUAL,0.51
1695000600,ACTUAL,0.79
1695002400,ACTUAL,0.97
1695004200,ACTUAL,0.45
1695006000,ACTUAL,0.24
1695007800,ACTUAL,0.16
1695009600,ACTUAL,0.53
1695011400,ACTUAL,0.14
1695013200,ACTUAL,0.07
1695015000,ACTUAL,0.08
1695016800,ACTUAL,0.09
1695018600,ACTUAL,0.06
1695020400,ACTUAL,0.1
1695022200,ACTUAL,0.05
1695024000,ACTUAL,0.1
1695025800,ACTUAL,0.06
1695027600,ACTUAL,0.09
1695029400,ACTUAL,0.06
1695031200,ACTUAL,0.12
1695033000,ACTUAL,0.22
1695034800,ACTUAL,0.16
1695036600,ACTUAL,1.09
1695038400,ACTUAL,0.22
1695040200,ACTUAL,0.06
1695042000,ACTUAL,0.06
1695043800,ACTUAL,0.09
1695045600,ACTUAL,0.04
1695047400,ACTUAL,0.09
1695049200,ACTUAL,0.05
1695051000,ACTUAL,0.08
1695052800,ACTUAL,0.07
1695054600,ACTUAL,0.04
1695056400,ACTUAL,0.09
1695058200,ACTUAL,0.04
1695060000,ACTUAL,0.08
1695061800,ACTUAL,0.05
1695063600,ACTUAL,0.07
1695065400,ACTUAL,0.06
1695067200,ACTUAL,0.06
1695069000,ACTUAL,0.06
1695070800,ACTUAL,0.05
1695072600,ACTUAL,0.83
1695074400,ACTUAL,0.76
1695076200,ACTUAL,0.65
1695078000,ACTUAL,1.69
1695079800,ACTUAL,0.32
1695081600,ACTUAL,0.35
1695083400,ACTUAL,0.26
1695085200,ACTUAL,0.89
1695087000,ACTUAL,0.12
1695088800,ACTUAL,0.06
1695090600,ACTUAL,0.1
1695092400,ACTUAL,0.1
1695094200,ACTUAL,0.07
1695096000,ACTUAL,0.1
1695097800,ACTUAL,0.06
1695099600,ACTUAL,0.09
1695101400,ACTUAL,0.08
1695103200,ACTUAL,0.07
1695105000,ACTUAL,0.08
1695106800,ACTUAL,0.07
1695108600,ACTUAL,0.09
1695110400,ACTUAL,0.06
1695112200,ACTUAL,0.1
1695114000,ACTUAL,0.16
1695115800,ACTUAL,0.19
1695117600,ACTUAL,1.11
1695119400,ACTUAL,0.15
1695121200,ACTUAL,0.11
1695123000,ACTUAL,0.05
1695124800,ACTUAL,0.07
1695126600,ACTUAL,0.09
1695128400,ACTUAL,0.04
1695130200,ACTUAL,0.58
1695132000,ACTUAL,0.06
1695133800,ACTUAL,0.06
1695135600,ACTUAL,0.07
1695137400,ACTUAL,0.05
1695139200,ACTUAL,0.08
1695141000,ACTUAL,0.04
1695142800,ACTUAL,0.09
1695144600,ACTUAL,0.04
1695146400,ACTUAL,0.08
1695148200,ACTUAL,0.05
1695150000,ACTUAL,0.07
1695151800,ACTUAL,0.05
1695153600,ACTUAL,0.06
1695155400,ACTUAL,0.06
1695157200,ACTUAL,0.05
1695159000,ACTUAL,0.07
1695160800,ACTUAL,0.04
1695162600,ACTUAL,0.14
1695164400,ACTUAL,0.21
1695166200,ACTUAL,0.29
1695168000,ACTUAL,0.66
